frame,original,ocr_result,confidence,is_different
33462,28 36,28,1.0,True
33463,28 36,28,1.0,True
33464,28 36,28,1.0,True
33465,28 36,28,1.0,True
33466,28 36,28,1.0,True
33467,28 36,28,1.0,True
33468,28 36,28,1.0,True
33469,28 36,28,1.0,True
33470,28 36,28,1.0,True
33471,28 36,28,1.0,True
33472,28 36,28,1.0,True
33473,28 36,28,1.0,True
33474,28 36,28,1.0,True
33475,28 36,28,1.0,True
33476,28 36,28,1.0,True
33477,28 36,28,1.0,True
33478,28 36,28,1.0,True
33479,28 36,28,1.0,True
33480,28 36,28,1.0,True
33481,28 36,28,1.0,True
33482,28 36,28,1.0,True
33483,28 36,28,1.0,True
33484,28 36,28,1.0,True
33485,28 36,28,1.0,True
33486,28 36,28,1.0,True
33487,28 36,28,1.0,True
33488,28 36,28,1.0,True
33489,28 36,28,1.0,True
33490,28 36,28,1.0,True
33491,28 36,28,1.0,True
33492,28 36,28,1.0,True
33493,28 36,28,1.0,True
33494,28 36,28,1.0,True
33495,28 36,28,1.0,True
33496,28 36,28,1.0,True
33497,28 36,28,1.0,True
33498,28 36,28,1.0,True
33499,28 36,28,1.0,True
33500,28 36,28,1.0,True
33501,28 36,28,1.0,True
33502,28 36,28,1.0,True
33503,28 36,28,1.0,True
33504,28 36,28,1.0,True
33505,28 36,28,1.0,True
33506,28 36,28,1.0,True
33507,28 36,28,1.0,True
33508,28 36,28,1.0,True
33509,28 36,28,1.0,True
33510,28 36,28,1.0,True
33511,28 36,28,1.0,True
33512,28 36,28,1.0,True
33513,28 36,28,1.0,True
33514,28 36,28,1.0,True
33515,28 36,28,1.0,True
33516,28 36,28,1.0,True
33517,28 36,28,1.0,True
33518,28 36,28,1.0,True
33519,28 36,28,1.0,True
33520,28 36,28,1.0,True
33521,28 36,28,1.0,True
33522,28 36,28,1.0,True
33523,28 36,28,1.0,True
33524,28 36,28,1.0,True
33525,28 36,28,1.0,True
33526,28 36,28,1.0,True
33527,28 36,28,1.0,True
33528,28 36,28,1.0,True
33529,28 36,28,1.0,True
33530,28 36,28,1.0,True
33531,28 36,28,1.0,True
33532,28 36,28,1.0,True
33533,28 36,28,1.0,True
33534,28 36,28,1.0,True
33535,28 36,28,1.0,True
33536,28 36,28,1.0,True
33537,28 36,28,1.0,True
33538,28 36,28,1.0,True
33539,28 36,28,1.0,True
33540,28 36,28,1.0,True
33541,28 36,28,1.0,True
33542,28 36,28,1.0,True
33543,28 36,28,1.0,True
33544,28 36,28,1.0,True
33545,28 36,28,1.0,True
33546,28 36,28,1.0,True
33547,28 36,28,1.0,True
33548,28 36,28,1.0,True
33549,28 36,28,1.0,True
33550,28 36,28,1.0,True
33551,28 36,28,1.0,True
33552,28 36,28,1.0,True
33553,28 36,28,1.0,True
33554,28 36,28,1.0,True
33555,28 36,28,1.0,True
33556,28 36,28,1.0,True
33557,28 36,28,1.0,True
33558,28 36,28,1.0,True
33559,28 36,28,1.0,True
33560,28 36,28,1.0,True
33561,28 36,28,1.0,True
33562,28 36,28,1.0,True
33563,28 36,28,1.0,True
33564,28 36,28,1.0,True
33565,28 36,28,1.0,True
33566,28 36,28,1.0,True
33567,28 36,28,1.0,True
33568,28 36,28,1.0,True
33569,28 36,28,1.0,True
33570,28 36,28,1.0,True
33571,28 36,28,1.0,True
33572,28 36,28,1.0,True
33573,28 36,28,1.0,True
33574,28 36,28,1.0,True
33575,28 36,28,1.0,True
33576,28 36,28,1.0,True
33577,28 36,28,1.0,True
33578,28 36,28,1.0,True
33579,28 36,28,1.0,True
33580,28 36,28,1.0,True
33581,28 36,28,1.0,True
33582,28 36,28,1.0,True
33583,28 36,28,1.0,True
33584,28 36,28,1.0,True
33585,28 36,28,1.0,True
33586,28 36,28,1.0,True
33587,28 36,28,1.0,True
33588,28 36,28,1.0,True
33589,28 36,28,1.0,True
33590,28 36,28,1.0,True
33591,28 36,28,1.0,True
33592,28 36,28,1.0,True
33593,28 36,28,1.0,True
33594,28 36,28,1.0,True
33595,28 36,28,1.0,True
33596,28 36,28,1.0,True
33597,28 36,28,1.0,True
33598,28 36,28,1.0,True
33599,28 36,28,1.0,True
33600,28 36,28,1.0,True
33601,28 36,28,1.0,True
33602,28 36,28,1.0,True
33603,28 36,28,1.0,True
33604,28 36,28,1.0,True
33605,28 36,28,1.0,True
33606,28 36,28,1.0,True
33607,28 36,28,1.0,True
33608,28 36,28,1.0,True
33609,28 36,28,1.0,True
33610,28 36,28,1.0,True
33611,28 36,28,1.0,True
33612,28 36,28,1.0,True
33613,28 36,28,1.0,True
33614,28 36,28,1.0,True
33615,28 36,28,1.0,True
33616,28 36,28,1.0,True
33617,28 36,28,1.0,True
33618,28 36,28,1.0,True
33619,28 36,28,1.0,True
33620,28 36,28,1.0,True
33621,28 36,28,1.0,True
33622,28 36,28,1.0,True
33623,28 36,28,1.0,True
33624,28 36,28,1.0,True
33625,28 36,28,1.0,True
33626,28 36,28,1.0,True
33627,28 36,28,1.0,True
33628,28 36,28,1.0,True
33629,28 36,28,1.0,True
33630,28 36,28,1.0,True
33631,28 36,28,1.0,True
33632,28 36,28,1.0,True
33633,28 36,28,1.0,True
33634,28 36,28,1.0,True
33635,28 36,28,1.0,True
33636,28 36,28,1.0,True
33637,28 36,28,1.0,True
33638,28 36,28,1.0,True
33639,28 36,28,1.0,True
33640,28 36,28,1.0,True
33641,28 36,28,1.0,True
33642,28 36,28,1.0,True
33643,28 36,28,1.0,True
33644,28 36,28,1.0,True
33645,28 36,28,1.0,True
33646,28 36,28,1.0,True
33647,28 36,28,1.0,True
33648,28 36,28,1.0,True
33649,28 36,28,1.0,True
33650,28 36,28,1.0,True
33651,28 36,28,1.0,True
33652,28 36,28,1.0,True
33653,28 36,28,1.0,True
33654,28 36,28,1.0,True
33655,28 36,28,1.0,True
33656,28 36,28,1.0,True
33657,28 36,28,1.0,True
33658,28 36,28,1.0,True
33659,28 36,28,1.0,True
33660,28 36,28,1.0,True
33661,28 36,28,1.0,True
33662,28 36,28,1.0,True
33663,28 36,28,1.0,True
33664,28 36,28,1.0,True
33665,28 36,28,1.0,True
33666,28 36,28,1.0,True
33667,28 36,28,1.0,True
33668,28 36,28,1.0,True
33669,28 36,28,1.0,True
33670,28 36,28,1.0,True
33671,28 36,28,1.0,True
33672,28 36,28,1.0,True
33673,28 36,28,1.0,True
33674,28 36,28,1.0,True
33675,28 36,28,1.0,True
33676,28 36,28,1.0,True
33677,28 36,28,1.0,True
33678,28 36,28,1.0,True
33679,28 36,28,1.0,True
33680,28 36,28,1.0,True
33681,28 36,28,1.0,True
33682,28 36,28,1.0,True
33683,28 36,28,1.0,True
33684,28 36,28,1.0,True
33685,28 36,28,1.0,True
33686,28 36,28,1.0,True
33687,28 36,28,1.0,True
33688,28 36,28,1.0,True
33689,28 36,28,1.0,True
33690,28 36,28,0.999999915706304,True
33691,28 36,28,1.0,True
33692,28 36,28,1.0,True
33693,28 36,28,1.0,True
33694,28 36,28,1.0,True
33695,28 36,28,1.0,True
33696,28 36,28,1.0,True
33697,28 36,28,1.0,True
33698,28 36,28,1.0,True
33699,28 36,28,1.0,True
33700,28 36,28,1.0,True
33701,28 36,28,1.0,True
33702,28 36,28,1.0,True
33703,28 36,28,1.0,True
33704,28 36,28,1.0,True
33705,28 36,28,1.0,True
33706,28 36,28,1.0,True
33707,28 36,28,1.0,True
33708,28 36,28,1.0,True
33709,28 36,28,1.0,True
33710,28 36,28,1.0,True
33711,28 36,28,1.0,True
33712,28 36,28,1.0,True
33713,28 36,28,1.0,True
33714,28 36,28,1.0,True
33715,28 36,28,1.0,True
33716,28 36,28,1.0,True
33717,28 36,28,1.0,True
33718,28 36,28,1.0,True
33719,28 36,28,1.0,True
33720,28 36,28,1.0,True
33721,28 36,28,1.0,True
33722,28 36,28,1.0,True
33723,28 36,28,1.0,True
33724,28 36,28,1.0,True
33725,28 36,28,1.0,True
33726,28 36,28,1.0,True
33727,28 36,28,1.0,True
33728,28 36,28,1.0,True
33729,28 36,28,1.0,True
33730,28 36,28,1.0,True
33731,28 36,28,1.0,True
33732,28 36,28,1.0,True
33733,28 36,28,1.0,True
33734,28 36,28,1.0,True
33735,28 36,28,1.0,True
33736,28 36,28,1.0,True
33737,28 36,28,1.0,True
33738,28 36,28,1.0,True
33739,28 36,28,1.0,True
33740,28 36,28,1.0,True
33741,28 36,28,1.0,True
33742,28 36,28,1.0,True
33743,28 36,28,1.0,True
33744,28 36,28,1.0,True
33745,28 36,28,1.0,True
33746,28 36,28,1.0,True
33747,28 36,28,1.0,True
33748,28 36,28,1.0,True
33749,28 36,28,1.0,True
33750,28 36,28,1.0,True
33751,28 36,28,1.0,True
33752,28 36,28,1.0,True
33753,28 36,28,1.0,True
33754,28 36,28,1.0,True
33755,28 36,28,1.0,True
33756,28 36,28,1.0,True
33757,28 36,28,1.0,True
33758,28 36,28,1.0,True
33759,28 36,28,1.0,True
33760,28 36,28,1.0,True
33761,28 36,28,1.0,True
33762,28 36,28,1.0,True
33763,28 36,28,1.0,True
33764,28 36,28,1.0,True
33765,28 36,28,1.0,True
33766,28 36,28,1.0,True
33767,28 36,28,1.0,True
33768,28 36,28,1.0,True
33769,28 36,28,1.0,True
33770,28 36,28,1.0,True
33771,28 36,28,1.0,True
33772,28 36,28,1.0,True
33773,28 36,28,1.0,True
33774,28 36,28,1.0,True
33775,28 36,28,1.0,True
33776,28 36,28,1.0,True
33777,28 36,28,1.0,True
33778,28 36,28,1.0,True
33779,28 36,28,1.0,True
33780,28 36,28,1.0,True
33781,28 36,28,1.0,True
33782,28 36,28,1.0,True
33783,28 36,28,1.0,True
33784,28 36,28,1.0,True
33785,28 36,28,1.0,True
33786,28 36,28,1.0,True
33787,28 36,28,1.0,True
33788,28 36,28,1.0,True
33789,28 36,28,1.0,True
33790,28 36,28,1.0,True
33791,28 36,28,1.0,True
33792,28 36,28,1.0,True
33793,28 36,28,1.0,True
33794,28 36,28,1.0,True
33795,28 36,28,1.0,True
33796,28 36,28,1.0,True
33797,28 36,28,1.0,True
33798,28 36,28,1.0,True
33799,28 36,28,1.0,True
33800,28 36,28,1.0,True
33801,28 36,28,1.0,True
33802,28 36,28,1.0,True
33803,28 36,28,1.0,True
33804,28 36,28,1.0,True
33805,28 36,28,1.0,True
33806,28 36,28,1.0,True
33807,28 36,28,1.0,True
33808,28 36,28,1.0,True
33809,28 36,28,1.0,True
33810,28 36,28,1.0,True
33811,28 36,28,1.0,True
33812,28 36,28,1.0,True
33813,28 36,28,1.0,True
33814,28 36,28,1.0,True
33815,28 36,28,1.0,True
33816,28 36,28,1.0,True
33817,28 36,28,1.0,True
33818,28 36,28,1.0,True
33819,28 36,28,1.0,True
33820,28 36,28,1.0,True
33821,28 36,28,1.0,True
33822,28 36,28,1.0,True
33823,28 36,28,1.0,True
33824,28 36,28,1.0,True
33825,28 36,28,1.0,True
33826,28 36,28,1.0,True
33827,28 36,28,1.0,True
33828,28 36,28,1.0,True
33829,28 36,28,1.0,True
33830,28 36,28,1.0,True
33831,28 36,28,1.0,True
33832,28 36,28,1.0,True
33833,28 36,28,1.0,True
33834,28 36,28,1.0,True
33835,28 36,28,1.0,True
33836,28 36,28,1.0,True
33837,28 36,28,1.0,True
33838,28 36,28,1.0,True
33839,28 36,28,1.0,True
33840,28 36,28,1.0,True
33841,28 36,28,1.0,True
33842,28 36,28,1.0,True
33843,28 36,28,1.0,True
33844,28 36,28,1.0,True
33845,28 36,28,1.0,True
33846,28 36,28,1.0,True
33847,28 36,28,1.0,True
33848,28 36,28,1.0,True
33849,28 36,28,1.0,True
33850,28 36,28,1.0,True
33851,28 36,28,1.0,True
33852,28 36,28,1.0,True
33853,28 36,28,1.0,True
33854,28 36,28,1.0,True
33855,28 36,28,1.0,True
33856,28 36,28,1.0,True
33857,28 36,28,1.0,True
33858,28 36,28,1.0,True
33859,28 36,28,1.0,True
33860,28 36,28,1.0,True
33861,28 36,28,1.0,True
33862,28 36,28,1.0,True
33863,28 36,28,1.0,True
33864,28 36,28,1.0,True
33865,28 36,28,1.0,True
33866,28 36,28,1.0,True
33867,28 36,28,1.0,True
33868,28 36,28,1.0,True
33869,28 36,28,1.0,True
33870,28 36,28,1.0,True
33871,28 36,28,1.0,True
33872,28 36,28,1.0,True
33873,28 36,28,1.0,True
33874,28 36,28,1.0,True
33875,28 36,28,1.0,True
33876,28 36,28,1.0,True
33877,28 36,28,1.0,True
33878,28 36,28,1.0,True
33879,28 36,28,1.0,True
33880,28 36,28,1.0,True
33881,28 36,28,1.0,True
33882,28 36,28,1.0,True
33883,28 36,28,1.0,True
33884,28 36,28,1.0,True
33885,28 36,28,1.0,True
33886,28 36,28,1.0,True
33887,28 36,28,1.0,True
33888,28 36,28,1.0,True
33889,28 36,28,1.0,True
33890,28 36,28,1.0,True
33891,28 36,28,1.0,True
33892,28 36,28,1.0,True
33893,28 36,28,1.0,True
33894,28 36,28,1.0,True
33895,28 36,28,1.0,True
33896,28 36,28,1.0,True
33897,28 36,28,1.0,True
33898,28 36,28,1.0,True
33899,28 36,28,1.0,True
33900,28 36,28,1.0,True
33901,28 36,28,1.0,True
33902,28 36,28,1.0,True
33903,28 36,28,1.0,True
33904,28 36,28,1.0,True
33905,28 36,28,1.0,True
33906,28 36,28,1.0,True
33907,28 36,28,1.0,True
33908,28 36,28,1.0,True
33909,28 36,28,1.0,True
33910,28 36,28,1.0,True
33911,28 36,28,1.0,True
33912,28 36,28,1.0,True
33913,28 36,28,1.0,True
33914,28 36,28,1.0,True
33915,28 36,28,1.0,True
33916,28 36,28,1.0,True
33917,28 36,28,1.0,True
33918,28 36,28,1.0,True
33919,28 36,28,1.0,True
33920,28 36,28,1.0,True
33921,28 36,28,1.0,True
33922,28 36,28,1.0,True
33923,28 36,28,1.0,True
33924,28 36,28,1.0,True
33925,28 36,28,1.0,True
33926,28 36,28,1.0,True
33927,28 36,28,1.0,True
33928,28 36,28,1.0,True
33929,28 36,28,1.0,True
33930,28 36,28,1.0,True
33931,28 36,28,1.0,True
33932,28 36,28,1.0,True
33933,28 36,28,1.0,True
33934,28 36,28,1.0,True
33935,28 36,28,1.0,True
33936,28 36,28,1.0,True
33937,28 36,28,1.0,True
33938,28 36,28,1.0,True
33939,28 36,28,1.0,True
33940,28 36,28,1.0,True
33941,28 36,28,1.0,True
33942,28 36,28,1.0,True
33943,28 36,28,1.0,True
33944,28 36,28,1.0,True
33945,28 36,28,1.0,True
33946,28 36,28,1.0,True
33947,28 36,28,1.0,True
33948,28 36,28,1.0,True
33949,28 36,28,1.0,True
33950,28 36,28,1.0,True
33951,28 36,28,1.0,True
33952,28 36,28,1.0,True
33953,28 36,28,1.0,True
33954,28 36,28,1.0,True
33955,28 36,28,1.0,True
33956,28 36,28,1.0,True
33957,28 36,28,1.0,True
33958,28 36,28,1.0,True
33959,28 36,28,1.0,True
33960,28 36,28,1.0,True
33961,28 36,28,1.0,True
33962,28 36,28,1.0,True
33963,28 36,28,1.0,True
33964,28 36,28,1.0,True
33965,28 36,28,1.0,True
33966,28 36,28,1.0,True
33967,28 36,28,1.0,True
33968,28 36,28,1.0,True
33969,28 36,28,1.0,True
33970,28 36,28,1.0,True
33971,28 36,28,1.0,True
33972,28 36,28,1.0,True
33973,28 36,28,1.0,True
33974,28 36,28,1.0,True
33975,28 36,28,1.0,True
33976,28 36,28,1.0,True
33977,28 36,28,1.0,True
33978,28 36,28,1.0,True
33979,28 36,28,1.0,True
33980,28 36,28,1.0,True
33981,28 36,28,1.0,True
33982,28 36,28,1.0,True
33983,28 36,28,1.0,True
33984,28 36,28,1.0,True
33985,28 36,28,1.0,True
33986,28 36,28,1.0,True
33987,28 36,28,1.0,True
33988,28 36,28,1.0,True
33989,28 36,28,1.0,True
33990,28 36,28,1.0,True
33991,28 36,28,1.0,True
33992,28 36,28,1.0,True
33993,28 36,28,1.0,True
33994,28 36,28,1.0,True
33995,28 36,28,1.0,True
33996,28 36,28,1.0,True
33997,28 36,28,1.0,True
33998,28 36,28,1.0,True
33999,28 36,28,1.0,True
34000,28 36,28,1.0,True
34001,28 36,28,1.0,True
34002,28 36,28,1.0,True
34003,28 36,28,1.0,True
34004,28 36,28,1.0,True
34005,28 36,28,1.0,True
34006,28 36,28,1.0,True
34007,28 36,28,1.0,True
34008,28 36,28,1.0,True
34009,28 36,28,1.0,True
34010,28 36,28,1.0,True
34011,28 36,28,1.0,True
34012,28 36,28,1.0,True
34013,28 36,28,1.0,True
34014,28 36,28,1.0,True
34015,28 36,28,1.0,True
34016,28 36,28,1.0,True
34017,28 36,28,1.0,True
34018,28 36,28,1.0,True
34019,28 36,28,1.0,True
34020,28 36,28,1.0,True
34021,28 36,28,1.0,True
34022,28 36,28,1.0,True
34023,28 36,28,1.0,True
34024,28 36,28,1.0,True
34025,28 36,28,1.0,True
34026,28 36,28,1.0,True
34027,28 36,28,1.0,True
34028,28 36,28,1.0,True
34029,28 36,28,1.0,True
34030,28 36,28,1.0,True
34031,28 36,28,1.0,True
34032,28 36,28,1.0,True
34033,28 36,28,1.0,True
34034,28 36,28,1.0,True
34035,28 36,28,1.0,True
34036,28 36,28,1.0,True
34037,28 36,28,1.0,True
34038,28 36,28,1.0,True
34039,28 36,28,1.0,True
34040,28 36,28,1.0,True
34041,28 36,28,1.0,True
34042,28 36,28,1.0,True
34043,28 36,28,1.0,True
34044,28 36,28,1.0,True
34045,28 36,28,1.0,True
34046,28 36,28,1.0,True
34047,28 36,28,1.0,True
34048,28 36,28,1.0,True
34049,28 36,28,1.0,True
34050,28 36,28,1.0,True
34051,28 36,28,1.0,True
34052,28 36,28,1.0,True
34053,28 36,28,1.0,True
34054,28 36,28,1.0,True
34055,28 36,28,1.0,True
34056,28 36,28,1.0,True
34057,28 36,28,1.0,True
34058,28 36,28,1.0,True
34059,28 36,28,1.0,True
34060,28 36,28,1.0,True
34061,28 36,28,1.0,True
34062,28 36,28,1.0,True
34063,28 36,28,1.0,True
34064,28 36,28,1.0,True
34065,28 36,28,1.0,True
34066,28 36,28,1.0,True
34067,28 36,28,1.0,True
34068,28 36,28,1.0,True
34069,28 36,28,1.0,True
34070,28 36,28,1.0,True
34071,28 36,28,1.0,True
34072,28 36,28,1.0,True
34073,28 36,28,1.0,True
34074,28 36,28,1.0,True
34075,28 36,28,1.0,True
34076,28 36,28,1.0,True
34077,28 36,28,1.0,True
34078,28 36,28,1.0,True
34079,28 36,28,1.0,True
34080,28 36,28,1.0,True
34081,28 36,28,1.0,True
34082,28 36,28,1.0,True
34083,28 36,28,1.0,True
34084,28 36,28,1.0,True
34085,28 36,28,1.0,True
34086,28 36,28,1.0,True
34087,28 36,28,1.0,True
34088,28 36,28,1.0,True
34089,28 36,28,1.0,True
34090,28 36,28,1.0,True
34091,28 36,28,1.0,True
34092,28 36,28,1.0,True
34093,28 36,28,1.0,True
34094,28 36,28,1.0,True
34095,28 36,28,1.0,True
34096,28 36,28,1.0,True
34097,28 36,28,1.0,True
34098,28 36,28,1.0,True
34099,28 36,28,1.0,True
34100,28 36,28,1.0,True
34101,28 36,28,1.0,True
34102,28 36,28,1.0,True
34103,28 36,28,1.0,True
34104,28 36,28,1.0,True
34105,28 36,28,1.0,True
34106,28 36,28,1.0,True
34107,28 36,28,1.0,True
34108,28 36,28,1.0,True
34109,28 36,28,1.0,True
34110,28 36,28,1.0,True
34111,28 36,28,1.0,True
34112,28 36,28,1.0,True
34113,28 36,28,1.0,True
34114,28 36,28,1.0,True
34115,28 36,28,1.0,True
34116,28 36,28,1.0,True
34117,28 36,28,1.0,True
34118,28 36,28,1.0,True
34119,28 36,28,1.0,True
34120,28 36,28,1.0,True
34121,28 36,28,1.0,True
34122,28 36,28,1.0,True
34123,28 36,28,1.0,True
34124,28 36,28,1.0,True
34125,28 36,28,1.0,True
34126,28 36,28,1.0,True
34127,28 36,28,1.0,True
34128,28 36,28,1.0,True
34129,28 36,28,1.0,True
34130,28 36,28,1.0,True
34131,28 36,28,1.0,True
34132,28 36,28,1.0,True
34133,28 36,28,1.0,True
34134,28 36,28,1.0,True
34135,28 36,28,1.0,True
34136,28 36,28,1.0,True
34137,28 36,28,1.0,True
34138,28 36,28,1.0,True
34139,28 36,28,1.0,True
34140,28 36,28,1.0,True
34141,28 36,28,1.0,True
34142,28 36,28,1.0,True
34143,28 36,28,1.0,True
34144,28 36,28,1.0,True
34145,28 36,28,1.0,True
34146,28 36,28,1.0,True
34147,28 36,28,1.0,True
34148,28 36,28,1.0,True
34149,28 36,28,1.0,True
34150,28 36,28,1.0,True
34151,28 36,28,1.0,True
34152,28 36,28,1.0,True
34153,28 36,28,1.0,True
34154,28 36,28,1.0,True
34155,28 36,28,1.0,True
34156,28 36,28,1.0,True
34157,28 36,28,1.0,True
34158,28 36,28,1.0,True
34159,28 36,28,1.0,True
34160,28 36,28,1.0,True
34161,28 36,28,1.0,True
34162,28 36,28,1.0,True
34163,28 36,28,1.0,True
34164,28 36,28,1.0,True
34165,28 36,28,1.0,True
34166,28 36,28,1.0,True
34167,28 36,28,1.0,True
34168,28 36,28,1.0,True
34169,28 36,28,1.0,True
34170,28 36,28,1.0,True
34171,28 36,28,1.0,True
34172,28 36,28,1.0,True
34173,28 36,28,1.0,True
34174,28 36,28,1.0,True
34175,28 36,28,1.0,True
34176,28 36,28,1.0,True
34177,28 36,28,1.0,True
34178,28 36,28,1.0,True
34179,28 36,28,1.0,True
34180,28 36,28,1.0,True
34181,28 36,28,1.0,True
34182,28 36,28,1.0,True
34183,28 36,28,1.0,True
34184,28 36,28,1.0,True
34185,28 36,28,1.0,True
34186,28 36,28,1.0,True
34187,28 36,28,1.0,True
34188,28 36,28,1.0,True
34189,28 36,28,1.0,True
34190,28 36,28,1.0,True
34191,28 36,28,1.0,True
34192,28 36,28,1.0,True
34193,28 36,28,1.0,True
34194,28 36,28,1.0,True
34195,28 36,28,1.0,True
34196,28 36,28,1.0,True
34197,28 36,28,1.0,True
34198,28 36,28,1.0,True
34199,28 36,28,1.0,True
34200,28 36,28,1.0,True
34201,28 36,28,1.0,True
34202,28 36,28,1.0,True
34203,28 36,28,1.0,True
34204,28 36,28,1.0,True
34205,28 36,28,1.0,True
34206,28 36,28,1.0,True
34207,28 36,28,1.0,True
34208,28 36,28,1.0,True
34209,28 36,28,1.0,True
34210,28 36,28,1.0,True
34211,28 36,28,1.0,True
34212,28 36,28,1.0,True
34213,28 36,28,1.0,True
34214,28 36,28,1.0,True
34215,28 36,28,1.0,True
34216,28 36,28,1.0,True
34217,28 36,28,1.0,True
34218,28 36,28,1.0,True
34219,28 36,28,1.0,True
34220,28 36,28,1.0,True
34221,28 36,28,1.0,True
34222,28 36,28,1.0,True
34223,28 36,28,1.0,True
34224,28 36,28,1.0,True
34225,28 36,28,1.0,True
34226,28 36,28,1.0,True
34227,28 36,28,1.0,True
34228,28 36,28,1.0,True
34229,28 36,28,1.0,True
34230,28 36,28,1.0,True
34231,28 36,28,1.0,True
34232,28 36,28,1.0,True
34233,28 36,28,1.0,True
34234,28 36,28,1.0,True
34235,28 36,28,1.0,True
34236,28 36,28,1.0,True
34237,28 36,28,1.0,True
34238,28 36,28,1.0,True
34239,28 36,28,1.0,True
34240,28 36,28,1.0,True
34241,28 36,28,1.0,True
34242,28 36,28,1.0,True
34243,28 36,28,1.0,True
34244,28 36,28,1.0,True
34245,28 36,28,1.0,True
34246,28 36,28,1.0,True
34247,28 36,28,1.0,True
34248,28 36,28,1.0,True
34249,28 36,28,1.0,True
34250,28 36,28,1.0,True
34251,28 36,28,1.0,True
34252,28 36,28,1.0,True
34253,28 36,28,1.0,True
34254,28 36,28,1.0,True
34255,28 36,28,1.0,True
34256,28 36,28,1.0,True
34257,28 36,28,1.0,True
34258,28 36,28,1.0,True
34259,28 36,28,1.0,True
34260,28 36,28,1.0,True
34261,28 36,28,1.0,True
34262,28 36,28,1.0,True
34263,28 36,28,1.0,True
34264,28 36,28,1.0,True
34265,28 36,28,1.0,True
34266,28 36,28,1.0,True
34267,28 36,28,1.0,True
34268,28 36,28,1.0,True
34269,28 36,28,1.0,True
34270,28 36,28,1.0,True
34271,28 36,28,1.0,True
34272,28 36,28,1.0,True
34273,28 36,28,1.0,True
34274,28 36,28,1.0,True
34275,28 36,28,1.0,True
34276,28 36,28,1.0,True
34277,28 36,28,1.0,True
34278,28 36,28,1.0,True
34279,28 36,28,1.0,True
34280,28 36,28,1.0,True
34281,28 36,28,1.0,True
34282,28 36,28,1.0,True
34283,28 36,28,1.0,True
34284,28 36,28,1.0,True
34285,28 36,28,1.0,True
34286,28 36,28,1.0,True
34287,28 36,28,1.0,True
34288,28 36,28,1.0,True
34289,28 36,28,1.0,True
34290,28 36,28,1.0,True
34291,28 36,28,1.0,True
34292,28 36,28,1.0,True
34293,28 36,28,1.0,True
34294,28 36,28,1.0,True
34295,28 36,28,1.0,True
34296,28 36,28,1.0,True
34297,28 36,28,1.0,True
34298,28 36,28,1.0,True
34299,28 36,28,1.0,True
34300,28 36,28,1.0,True
34301,28 36,28,1.0,True
34302,28 36,28,1.0,True
34303,28 36,28,1.0,True
34304,28 36,28,1.0,True
34305,28 36,28,1.0,True
34306,28 36,28,1.0,True
34307,28 36,28,1.0,True
34308,28 36,28,1.0,True
34309,28 36,28,1.0,True
34310,28 36,28,1.0,True
34311,28 36,28,1.0,True
34312,28 36,28,1.0,True
34313,28 36,28,1.0,True
34314,28 36,28,1.0,True
34315,28 36,28,1.0,True
34316,28 36,28,1.0,True
34317,28 36,28,1.0,True
34318,28 36,28,1.0,True
34319,28 36,28,1.0,True
34320,28 36,28,1.0,True
34321,28 36,28,1.0,True
34322,28 36,28,1.0,True
34323,28 36,28,1.0,True
34324,28 36,28,1.0,True
34325,28 36,28,1.0,True
34326,28 36,28,1.0,True
34327,28 36,28,1.0,True
34328,28 36,28,1.0,True
34329,28 36,28,1.0,True
34330,28 36,28,1.0,True
34331,28 36,28,1.0,True
34332,28 36,28,1.0,True
34333,28 36,28,1.0,True
34334,28 36,28,1.0,True
34335,28 36,28,1.0,True
34336,28 36,28,1.0,True
34337,28 36,28,1.0,True
34338,28 36,28,1.0,True
34339,28 36,28,1.0,True
34340,28 36,28,1.0,True
34341,28 36,28,1.0,True
34342,28 36,28,1.0,True
34343,28 36,28,1.0,True
34344,28 36,28,1.0,True
34345,28 36,28,1.0,True
34346,28 36,28,1.0,True
34347,28 36,28,1.0,True
34348,28 36,28,1.0,True
34349,28 36,28,1.0,True
34350,28 36,28,1.0,True
34351,28 36,28,1.0,True
34352,28 36,28,1.0,True
34353,28 36,28,1.0,True
34354,28 36,28,1.0,True
34355,28 36,28,1.0,True
34356,28 36,28,1.0,True
34357,28 36,28,1.0,True
34358,28 36,28,1.0,True
34359,28 36,28,1.0,True
34360,28 36,28,1.0,True
34361,28 36,28,1.0,True
34362,28 36,28,1.0,True
34363,28 36,28,1.0,True
34364,28 36,28,1.0,True
34365,28 36,28,1.0,True
34366,28 36,28,1.0,True
34367,28 36,28,1.0,True
34368,28 36,28,1.0,True
34369,28 36,28,1.0,True
34370,28 36,28,1.0,True
34371,28 36,28,1.0,True
34372,28 36,28,1.0,True
34373,28 36,28,1.0,True
34374,28 36,28,1.0,True
34375,28 36,28,1.0,True
34376,28 36,28,1.0,True
34377,28 36,28,1.0,True
34378,28 36,28,1.0,True
34379,28 36,28,1.0,True
34380,28 36,28,1.0,True
34381,28 36,28,1.0,True
34382,28 36,28,1.0,True
34383,28 36,28,1.0,True
34384,28 36,28,1.0,True
34385,28 36,28,1.0,True
34386,28 36,28,1.0,True
34387,28 36,28,1.0,True
34388,28 36,28,1.0,True
34389,28 36,28,1.0,True
34390,28 36,28,1.0,True
34391,28 36,28,1.0,True
34392,28 36,28,1.0,True
